state_name,state_alpha,county,nhgis_join,lon,lat
South Carolina,SC,Pickens,G4500770,-82.7254199787853,34.89508287866506
South Carolina,SC,Richland,G4500790,-80.89110278798763,34.01978921388858
South Carolina,SC,Saluda,G4500810,-81.71943728015887,34.006502758151505
South Carolina,SC,Spartanburg,G4500830,-81.98273453589535,34.935295469787356
South Carolina,SC,Sumter,G4500850,-80.3776903345769,33.91748482735588
South Carolina,SC,Union,G4500870,-81.6129188678733,34.67897676524247
South Carolina,SC,Williamsburg,G4500890,-79.72579610744805,33.621611254824415
South Carolina,SC,York,G4500910,-81.18687974910554,34.977030636623226
South Dakota,SD,Armstrong (Ext),G4600010,-100.80396981227885,44.881245475915314
South Dakota,SD,Aurora,G4600030,-98.56172809729539,43.71815149399736
South Dakota,SD,Beadle,G4600050,-98.27823197941687,44.41465638065909
South Dakota,SD,Bennett,G4600070,-101.66369452232415,43.19537166349919
South Dakota,SD,Bon Homme,G4600090,-97.89071482217904,42.988672479930386
South Dakota,SD,Brookings,G4600110,-96.79067111643421,44.36971075312468
South Dakota,SD,Brown,G4600130,-98.35164959997043,45.58998716651784
South Dakota,SD,Brule,G4600150,-99.083857148524,43.71654554694866
South Dakota,SD,Buffalo,G4600170,-99.20833046333641,44.076491559174734
South Dakota,SD,Butte,G4600190,-103.50903374559715,44.90679212258079
South Dakota,SD,Campbell,G4600210,-100.05959049716016,45.77248058258836
South Dakota,SD,Charles Mix,G4600230,-98.5869840121991,43.206359528152085
South Dakota,SD,Clark,G4600250,-97.72978070950903,44.85839238126553
South Dakota,SD,Clay,G4600270,-96.97445635040891,42.91652116004858
South Dakota,SD,Codington,G4600290,-97.18820027425394,44.9778361182782
South Dakota,SD,Corson,G4600310,-101.20344713050063,45.707919624042425
South Dakota,SD,Custer,G4600330,-103.45492096718046,43.676765268263615
South Dakota,SD,Davison,G4600350,-98.14582650159436,43.67497913887819
South Dakota,SD,Day,G4600370,-97.60745812834078,45.3673122797745
South Dakota,SD,Deuel,G4600390,-96.66802174886504,44.76014526469074
South Dakota,SD,Dewey,G4600410,-100.89267967239873,45.23233493386108
South Dakota,SD,Douglas,G4600430,-98.36242111670161,43.386474985181906
South Dakota,SD,Edmunds,G4600450,-99.21549064782447,45.41882322437786
South Dakota,SD,Fall River,G4600470,-103.52764247922129,43.239104979682594
South Dakota,SD,Faulk,G4600490,-99.14542899120168,45.07102564601757
South Dakota,SD,Grant,G4600510,-96.76797473739161,45.17221461915745
South Dakota,SD,Gregory,G4600530,-99.20082747726096,43.1991670982653
South Dakota,SD,Haakon,G4600550,-101.53499851056704,44.29190378529596
South Dakota,SD,Hamlin,G4600570,-97.18834333365415,44.673682355342315
South Dakota,SD,Hand,G4600590,-99.00485981733912,44.54765027036345
South Dakota,SD,Hanson,G4600610,-97.78698897999433,43.67470249957479
South Dakota,SD,Harding,G4600630,-103.49600634222972,45.58032990344098
South Dakota,SD,Hughes,G4600650,-100.00190474893823,44.39500581804379
South Dakota,SD,Hutchinson,G4600670,-97.75477896946401,43.334722963192
South Dakota,SD,Hyde,G4600690,-99.4872199674237,44.54676082189148
South Dakota,SD,Jackson,G4600710,-101.57953775233861,43.87229396578059
South Dakota,SD,Jerauld,G4600730,-98.62979971188817,44.06642947410086
South Dakota,SD,Jones,G4600750,-100.68592187266259,43.95476352696056
South Dakota,SD,Kingsbury,G4600770,-97.4915744481976,44.36955924057201
South Dakota,SD,Lake,G4600790,-97.12928926150084,44.02200903812526
South Dakota,SD,Lawrence,G4600810,-103.79274189677835,44.359297683042904
South Dakota,SD,Lincoln,G4600830,-96.72587017150832,43.28348834567128
South Dakota,SD,Lyman,G4600850,-99.85001529115468,43.90184704850754
South Dakota,SD,Marshall,G4600910,-97.59855952874304,45.758676938462926
South Dakota,SD,Mccook,G4600870,-97.3683669826748,43.67418421968026
South Dakota,SD,Mcpherson,G4600890,-99.22150099480277,45.76647264220579
South Dakota,SD,Meade,G4600930,-102.7201321221677,44.56675895012476
South Dakota,SD,Mellette,G4600950,-100.76070982043456,43.576761677807625
South Dakota,SD,Miner,G4600970,-97.61013331999244,44.02192123039787
South Dakota,SD,Minnehaha,G4600990,-96.79121739359074,43.67432337082686
South Dakota,SD,Moody,G4601010,-96.67105753176578,44.0223483342566
South Dakota,SD,Pennington,G4601030,-102.82037090827905,44.007734488914885
South Dakota,SD,Perkins,G4601050,-102.47582036731635,45.49044593287401
South Dakota,SD,Potter,G4601070,-99.95552051667349,45.065492731408675
South Dakota,SD,Roberts,G4601090,-96.9527788629231,45.63224032945283
South Dakota,SD,Sanborn,G4601110,-98.0912152167474,44.02362025421632
South Dakota,SD,Shannon,G4601130,-102.54827132328477,43.149149218539456
South Dakota,SD,Spink,G4601150,-98.34661064952533,44.938326057306206
South Dakota,SD,Stanley,G4601170,-100.73482449452548,44.411221877163406
South Dakota,SD,Sully,G4601190,-100.13448505212857,44.717054227671746
South Dakota,SD,Todd,G4601210,-100.71720488627155,43.19347095370456
South Dakota,SD,Tripp,G4601230,-99.88125571067235,43.348204948577205
South Dakota,SD,Turner,G4601250,-97.14868573168825,43.31091545004359
South Dakota,SD,Union,G4601270,-96.65373028333991,42.83237334925209
South Dakota,SD,Walworth,G4601290,-100.03104442600427,45.43080658944668
South Dakota,SD,Washabaugh (Ext),G4601310,-101.656340142227,43.56579238418723
South Dakota,SD,Washington (Ext),G4601330,-102.54970582413986,43.491547963937236
South Dakota,SD,Yankton,G4601350,-97.39279475395126,43.00560912489961
South Dakota,SD,Ziebach,G4601370,-101.66755574162893,44.97627082389473
Tennessee,TN,Anderson,G4700010,-84.19945767885962,36.118786873317895
Tennessee,TN,Bedford,G4700030,-86.45390101951438,35.51312895765933
Tennessee,TN,Benton,G4700050,-88.06855738986265,36.068475612561784
Tennessee,TN,Bledsoe,G4700070,-85.2073515243341,35.59551897533173
Tennessee,TN,Blount,G4700090,-83.9248889514929,35.69420151661615
Tennessee,TN,Bradley,G4700110,-84.85920323951706,35.151267468951296
Tennessee,TN,Campbell,G4700130,-84.15283659732141,36.40230089092375
Tennessee,TN,Cannon,G4700150,-86.0598713618727,35.80821693977378
Tennessee,TN,Carroll,G4700170,-88.45263758504704,35.97518265321408
Tennessee,TN,Carter,G4700190,-82.13125240330459,36.28759703866254
Tennessee,TN,Cheatham,G4700210,-87.08780615578121,36.260135633196825
Tennessee,TN,Chester,G4700230,-88.61923027911938,35.42390947230301
Tennessee,TN,Claiborne,G4700250,-83.67578777129462,36.48512309424142
Tennessee,TN,Clay,G4700270,-85.54609803094117,36.548152930069065
Tennessee,TN,Cocke,G4700290,-83.12657338544795,35.925123027638634
Tennessee,TN,Coffee,G4700310,-86.07993634394776,35.49059150502521
Tennessee,TN,Crockett,G4700330,-89.15901663669162,35.83221419848783
Tennessee,TN,Cumberland,G4700350,-84.99970897394448,35.94992017804501
Tennessee,TN,Davidson,G4700370,-86.79012341305825,36.17067604703739
Tennessee,TN,Decatur,G4700390,-88.10953834916145,35.60158618422599
Tennessee,TN,Dekalb,G4700410,-85.8321129601889,35.98008929547514
Tennessee,TN,Dickson,G4700430,-87.3547590176073,36.149132472324645
Tennessee,TN,Dyer,G4700450,-89.4241197216269,36.0625367374499
Tennessee,TN,Fayette,G4700470,-89.41452922945263,35.19739847547709
Tennessee,TN,Fentress,G4700490,-84.92704241665007,36.38154226846946
Tennessee,TN,Franklin,G4700510,-86.09411584310831,35.15469693960175
Tennessee,TN,Gibson,G4700530,-88.93233667241283,35.99626986091607
Tennessee,TN,Giles,G4700550,-87.0326638287299,35.20463132661153
Tennessee,TN,Grainger,G4700570,-83.50840956614206,36.276600933290936
Tennessee,TN,Greene,G4700590,-82.84789732903631,36.171974265108275
Tennessee,TN,Grundy,G4700610,-85.73039333773004,35.38810374743616
Tennessee,TN,Hamblen,G4700630,-83.25575121576317,36.21328808096315
Tennessee,TN,Hamilton,G4700650,-85.16659223998141,35.18249000474545
Tennessee,TN,Hancock,G4700670,-83.22748207565287,36.52339963136946
Tennessee,TN,Hardeman,G4700690,-88.99149387051578,35.204333298315696
Tennessee,TN,Hardin,G4700710,-88.18275697797608,35.19957703710589
Tennessee,TN,Hawkins,G4700730,-82.94582343997195,36.437778789870535
Tennessee,TN,Haywood,G4700750,-89.2819661988148,35.58536983860073
Tennessee,TN,Henderson,G4700770,-88.38808851462296,35.65364396232454
Tennessee,TN,Henry,G4700790,-88.29828708491577,36.33311878728103
Tennessee,TN,Hickman,G4700810,-87.47709950089269,35.80408363905619
Tennessee,TN,Houston,G4700830,-87.7286579245219,36.288734747448274
Tennessee,TN,Humphreys,G4700850,-87.77643785744274,36.04046050821804
Tennessee,TN,Jackson,G4700870,-85.67346447985032,36.35705329263193
Tennessee,TN,Jefferson,G4700890,-83.44550732290638,36.05453182778186
Tennessee,TN,Johnson,G4700910,-81.84707668084553,36.446237925491026
Tennessee,TN,Knox,G4700930,-83.93821379964731,35.998491008613776
Tennessee,TN,Lake,G4700950,-89.48992178847111,36.356185052436224
Tennessee,TN,Lauderdale,G4700970,-89.6279240477736,35.75731997018735
Tennessee,TN,Lawrence,G4700990,-87.39505223289585,35.21879522321085
Tennessee,TN,Lewis,G4701010,-87.49026340017538,35.52718431196485
Tennessee,TN,Lincoln,G4701030,-86.58727845507589,35.14506796689403
Tennessee,TN,Loudon,G4701050,-84.31354030013068,35.739756033974004
Tennessee,TN,Macon,G4701110,-86.00777144382542,36.53207949529371
Tennessee,TN,Madison,G4701130,-88.84792284599467,35.615850207995386
Tennessee,TN,Marion,G4701150,-85.62671920411356,35.12910487176675
Tennessee,TN,Marshall,G4701170,-86.75812814534218,35.476914483678364
Tennessee,TN,Maury,G4701190,-87.07780446200937,35.61784198832576
Tennessee,TN,Mcminn,G4701070,-84.61349948515085,35.424437930249596
Tennessee,TN,Mcnairy,G4701090,-88.56326940945317,35.17579922469707
Tennessee,TN,Meigs,G4701210,-84.81454671270421,35.50629095868744
Tennessee,TN,Monroe,G4701230,-84.2480786957743,35.442486670778365
Tennessee,TN,Montgomery,G4701250,-87.382315188874,36.4961934295861
Tennessee,TN,Moore,G4701270,-86.34941999788117,35.28485418132311
Tennessee,TN,Morgan,G4701290,-84.65188091771455,36.135041102943006
Tennessee,TN,Obion,G4701310,-89.16092730851258,36.35549085896831
Tennessee,TN,Overton,G4701330,-85.28564690239091,36.3375301605408
Tennessee,TN,Perry,G4701350,-87.85900195698717,35.64441472721709
Tennessee,TN,Pickett,G4701370,-85.08912096392072,36.55173982595259
Tennessee,TN,Polk,G4701390,-84.52184652311325,35.12005504675234
Tennessee,TN,Putnam,G4701410,-85.49367265628396,36.141111418933235
Tennessee,TN,Rhea,G4701430,-84.92482023631152,35.608377398811335
Tennessee,TN,Roane,G4701450,-84.52095957233254,35.84861530749639
Tennessee,TN,Robertson,G4701470,-86.88166203947274,36.528189545797304
Tennessee,TN,Rutherford,G4701490,-86.41429173545218,35.84387495178013
Tennessee,TN,Scott,G4701510,-84.50642943890722,36.42889618254412
Tennessee,TN,Sequatchie,G4701530,-85.41509388547037,35.3734893645785
Tennessee,TN,Sevier,G4701550,-83.52318732327056,35.78711584641895
Tennessee,TN,Shelby,G4701570,-89.89484058888776,35.18526194996047
Tennessee,TN,Smith,G4701590,-85.95745295566155,36.24929411723664
Tennessee,TN,Stewart,G4701610,-87.83889112279414,36.51098094766117
Tennessee,TN,Sullivan,G4701630,-82.29810091961227,36.5145561941786
Tennessee,TN,Sumner,G4701650,-86.46399331955246,36.47598681276789
Tennessee,TN,Tipton,G4701670,-89.74087916711244,35.49532106819327
Tennessee,TN,Trousdale,G4701690,-86.14674877200468,36.394276956566934
Tennessee,TN,Unicoi,G4701710,-82.44066866974448,36.110786255578695
Tennessee,TN,Union,G4701730,-83.83889781971006,36.286506574729714
Tennessee,TN,Van Buren,G4701750,-85.45441048739296,35.69653158284782
Tennessee,TN,Warren,G4701770,-85.77723355276491,35.679219075978175
Tennessee,TN,Washington,G4701790,-82.49835905855734,36.297528862381995
Tennessee,TN,Wayne,G4701810,-87.78597028900941,35.2406992078742
Tennessee,TN,Weakley,G4701830,-88.72287866242124,36.30335995844883
Tennessee,TN,White,G4701850,-85.45582777418814,35.92453382230292
Tennessee,TN,Williamson,G4701870,-86.89608774450932,35.8890225004873
Tennessee,TN,Wilson,G4701890,-86.3005682534334,36.159549052134814
Texas,TX,Anderson,G4800010,-95.66155192646188,31.81590015938204
Texas,TX,Andrews,G4800030,-102.63777279771715,32.3045983673895
Texas,TX,Angelina,G4800050,-94.61664262898634,31.26051606357935
Texas,TX,Aransas,G4800070,-96.93572521847452,28.23777972011448
Texas,TX,Archer,G4800090,-98.68776789453702,33.61571157747063
Texas,TX,Armstrong,G4800110,-101.35746319175236,34.965174874404745
Texas,TX,Atascosa,G4800130,-98.52671822345374,28.88578313838064
Texas,TX,Austin,G4800150,-96.27001601674691,29.878523613268513
Texas,TX,Bailey,G4800170,-102.83048575620793,34.068569111954105
Texas,TX,Bandera,G4800190,-99.24860618377926,29.74772790227474
Texas,TX,Bastrop,G4800210,-97.31599707081187,30.104981981821954
Texas,TX,Baylor,G4800230,-99.21359656293028,33.61648002423707
Texas,TX,Bee,G4800250,-97.7417183580732,28.418982397034245
Texas,TX,Bell,G4800270,-97.4782751569413,31.03763097477569
Texas,TX,Bexar,G4800290,-98.5197434902611,29.451096612813412
Texas,TX,Blanco,G4800310,-98.40008030979223,30.266042037365242
Texas,TX,Borden,G4800330,-101.43165949313416,32.7436480855608
Texas,TX,Bosque,G4800350,-97.62970111989206,31.900007202226973
Texas,TX,Bowie,G4800370,-94.41929575276963,33.44691397391123
Texas,TX,Brazoria,G4800390,-95.45866648366395,29.18699336606384
Texas,TX,Brazos,G4800410,-96.29883582172448,30.645385038695228
Texas,TX,Brewster,G4800430,-103.24579601126831,29.81526693391048
Texas,TX,Briscoe,G4800450,-101.20851269949792,34.53037285412362
Texas,TX,Brooks,G4800470,-98.21690151760471,27.031522208682215
Texas,TX,Brown,G4800490,-98.99790400625646,31.774987585343833
Texas,TX,Burleson,G4800510,-96.62436854121644,30.492400627613915
Texas,TX,Burnet,G4800530,-98.18104043093415,30.786470727058504
Texas,TX,Caldwell,G4800550,-97.62033013376407,29.84341460413926
Texas,TX,Calhoun,G4800570,-96.68443614930851,28.503564533280993
Texas,TX,Callahan,G4800590,-99.3735442891368,32.29760384091177
Texas,TX,Cameron,G4800610,-97.5315224758891,26.13203643483966
Texas,TX,Camp,G4800630,-94.97807151270287,32.97049726029227
Texas,TX,Carson,G4800650,-101.35430047896871,35.40368554677006
Texas,TX,Cass,G4800670,-94.34397489407952,33.076677890001704
Texas,TX,Castro,G4800690,-102.26170745458101,34.53017111027824
Texas,TX,Chambers,G4800710,-94.60209327037576,29.733170418495344
Texas,TX,Cherokee,G4800730,-95.16304114969618,31.831907918236322
Texas,TX,Childress,G4800750,-100.20753533273749,34.5291776736325
Texas,TX,Clay,G4800770,-98.2090051537543,33.78525778272801
Texas,TX,Cochran,G4800790,-102.82846651562295,33.60424895381403
Texas,TX,Coke,G4800810,-100.5296056743669,31.8893418351583
Texas,TX,Coleman,G4800830,-99.451993027915,31.773005190619514
Texas,TX,Collin,G4800850,-96.57129660713976,33.18926784065837
Texas,TX,Collingsworth,G4800870,-100.27003158013054,34.96492099144464
Texas,TX,Colorado,G4800890,-96.52728263349147,29.622763182554824
Texas,TX,Comal,G4800910,-98.27708099221742,29.811482950101027
Texas,TX,Comanche,G4800930,-98.55826670349425,31.94444778066104
Texas,TX,Concho,G4800950,-99.86321276476778,31.327468118387
Texas,TX,Cooke,G4800970,-97.21307723733936,33.642763523390784
Texas,TX,Coryell,G4800990,-97.79929730308109,31.39078894029637
Texas,TX,Cottle,G4801010,-100.26817616230174,34.07867693678929
Texas,TX,Crane,G4801030,-102.51277627692194,31.428721712101293
Texas,TX,Crockett,G4801050,-101.41280599339798,30.723027224511004
Texas,TX,Crosby,G4801070,-101.30003433507939,33.61433457898393
Texas,TX,Culberson,G4801090,-104.51758012627863,31.446313753164898
Texas,TX,Dallam,G4801110,-102.59785009860386,36.27630788735131
Texas,TX,Dallas,G4801130,-96.7788326796458,32.7669681405128
Texas,TX,Dawson,G4801150,-101.94773392729356,32.74256241869358
Texas,TX,De Witt,G4801230,-97.35676804461168,29.081983004053427
Texas,TX,Deaf Smith,G4801170,-102.60524143659138,34.96520086314017
Texas,TX,Delta,G4801190,-95.67294961351527,33.36576314288508
Texas,TX,Denton,G4801210,-97.1172065392044,33.203904590125155
Texas,TX,Dickens,G4801250,-100.77895973508107,33.616579910146825
Texas,TX,Dimmit,G4801270,-99.75671543000306,28.422569694157108
Texas,TX,Donley,G4801290,-100.81402455354709,34.96525364114896
Texas,TX,Duval,G4801310,-98.50883530343602,27.681425827578387
Texas,TX,Eastland,G4801330,-98.83251028560855,32.32736992961769
Texas,TX,Ector,G4801350,-102.54294829572191,31.869005613580523
Texas,TX,Edwards,G4801370,-100.30766751122356,29.98457125176721
Texas,TX,El Paso,G4801410,-106.2340553616595,31.772855685854434
Texas,TX,Ellis,G4801390,-96.79466108146674,32.34860512111156
Texas,TX,Erath,G4801430,-98.2177808519263,32.236036061932715
Texas,TX,Falls,G4801450,-96.93623475425096,31.25328816266719
Texas,TX,Fannin,G4801470,-96.10794465322192,33.599777294302875
Texas,TX,Fayette,G4801490,-96.92226174092407,29.879396351296915
Texas,TX,Fisher,G4801510,-100.40196294027248,32.74294810144102
Texas,TX,Floyd,G4801530,-101.30306254275578,34.07229107624373
Texas,TX,Foard,G4801550,-99.75412074941269,33.961237232597334
Texas,TX,Fort Bend,G4801570,-95.76568453932934,29.524577872112165
Texas,TX,Franklin,G4801590,-95.21913561191234,33.187667804042164
Texas,TX,Freestone,G4801610,-96.14781679892191,31.70334587525337
Texas,TX,Frio,G4801630,-99.10804767694052,28.86760646329807
Texas,TX,Gaines,G4801650,-102.63535109825573,32.74058621375719
Texas,TX,Galveston,G4801670,-95.06207006860467,29.40224878888422
Texas,TX,Garza,G4801690,-101.29842111248483,33.17969969079906
Texas,TX,Gillespie,G4801710,-98.94677232387976,30.31816955415046
Texas,TX,Glasscock,G4801730,-101.52073352131818,31.86947133926169
Texas,TX,Goliad,G4801750,-97.42564569561993,28.656700827314726
Texas,TX,Gonzales,G4801770,-97.49337615804903,29.460100674948546
Texas,TX,Gray,G4801790,-100.81275029876271,35.40085921505694
Texas,TX,Grayson,G4801810,-96.6810760646243,33.629228170573754
Texas,TX,Gregg,G4801830,-94.82477652782136,32.4878897273632
Texas,TX,Grimes,G4801850,-95.98766557866266,30.54430585786274
Texas,TX,Guadalupe,G4801870,-97.94864595404006,29.581709505259674
Texas,TX,Hale,G4801890,-101.82672858157828,34.070459277060316
Texas,TX,Hall,G4801910,-100.681148475623,34.53073267213992
Texas,TX,Hamilton,G4801930,-98.11081373827085,31.704744889777203
Texas,TX,Hansford,G4801950,-101.35458945914283,36.277439159499544
Texas,TX,Hardeman,G4801970,-99.7465881041713,34.28589756553359
Texas,TX,Hardin,G4801990,-94.38799331971083,30.335929321409754
Texas,TX,Harris,G4802010,-95.3942098115424,29.85976631353932
Texas,TX,Harrison,G4802030,-94.3703613771225,32.55063808811673
Texas,TX,Hartley,G4802050,-102.60290376847679,35.84008445591222
Texas,TX,Haskell,G4802070,-99.73040437330889,33.17823845425054
Texas,TX,Hays,G4802090,-98.03139745936512,30.057094902616907
Texas,TX,Hemphill,G4802110,-100.27038051980354,35.83765161358918
Texas,TX,Henderson,G4802130,-95.8404167090444,32.21148342373192
Texas,TX,Hidalgo,G4802150,-98.18261725930425,26.39777006961935
Texas,TX,Hill,G4802170,-97.13029404797707,31.99351769372895
Texas,TX,Hockley,G4802190,-102.34316284389499,33.60771994941066
Texas,TX,Hood,G4802210,-97.83201859395933,32.42852218165059
Texas,TX,Hopkins,G4802230,-95.5611781061821,33.14153544273865
Texas,TX,Houston,G4802250,-95.42300663855897,31.317945699017358
Texas,TX,Howard,G4802270,-101.4356430634991,32.306224750003096
Texas,TX,Hudspeth,G4802290,-105.38815365015488,31.45514457630891
Texas,TX,Hunt,G4802310,-96.08551189357924,33.12347825607774
Texas,TX,Hutchinson,G4802330,-101.35464521847157,35.840101857329124
Texas,TX,Irion,G4802350,-100.98244774712991,31.303762028954086
Texas,TX,Jack,G4802370,-98.17258611354849,33.23373355564559
Texas,TX,Jackson,G4802390,-96.58375796382856,28.95268953884616
Texas,TX,Jasper,G4802410,-94.01908834152215,30.74524951173178
Texas,TX,Jeff Davis,G4802430,-104.13979612418859,30.714965778687645
Texas,TX,Jefferson,G4802450,-94.1596861750018,29.871556545673823
Texas,TX,Jim Hogg,G4802470,-98.69554218313803,27.043422220032873
Texas,TX,Jim Wells,G4802490,-98.0921256852724,27.729335039026836
Texas,TX,Johnson,G4802510,-97.36528843212612,32.380428574390365
Texas,TX,Jones,G4802530,-99.87855445512477,32.73987864448266
Texas,TX,Karnes,G4802550,-97.86026649337262,28.90254936893764
Texas,TX,Kaufman,G4802570,-96.2905734590173,32.60236417831578
Texas,TX,Kendall,G4802590,-98.71103906105323,29.94489595331712
Texas,TX,Kenedy,G4802610,-97.7343191323405,26.930409351491498
Texas,TX,Kent,G4802630,-100.7774128885263,33.18214059247829
Texas,TX,Kerr,G4802650,-99.34926385763539,30.0604269403783
Texas,TX,Kimble,G4802670,-99.74861652423301,30.486794739772325
Texas,TX,King,G4802690,-100.25578375123362,33.61655439476594
Texas,TX,Kinney,G4802710,-100.41743506960893,29.35143580603726
Texas,TX,Kleberg,G4802730,-97.75528171704494,27.434347854444848
Texas,TX,Knox,G4802750,-99.74615206871552,33.600963507359396
Texas,TX,La Salle,G4802830,-99.09966089925713,28.34486115776153
Texas,TX,Lamar,G4802770,-95.57282189673899,33.661647071950256
Texas,TX,Lamb,G4802790,-102.35162998465596,34.06859991060233
Texas,TX,Lampasas,G4802810,-98.23842174681538,31.197760780637026
Texas,TX,Lavaca,G4802850,-96.93008116609053,29.38454569802913
Texas,TX,Lee,G4802870,-96.96685872347904,30.31572617856164
Texas,TX,Leon,G4802890,-95.98954349355098,31.296223490552954
Texas,TX,Liberty,G4802910,-94.81261126409909,30.151606833484134
Texas,TX,Limestone,G4802930,-96.58090420416407,31.545435871734128
Texas,TX,Lipscomb,G4802950,-100.27331199266091,36.277758589614706
Texas,TX,Live Oak,G4802970,-98.12456393689112,28.35097086392903
Texas,TX,Llano,G4802990,-98.68310727147228,30.70795195639579
Texas,TX,Loving,G4803010,-103.5733192872774,31.848931155811215
Texas,TX,Lubbock,G4803030,-101.82048016797155,33.61009041092849
Texas,TX,Lynn,G4803050,-101.81629448199249,33.17658341882978
Texas,TX,Madison,G4803130,-95.92637669944118,30.965591994230987
Texas,TX,Marion,G4803150,-94.35820466322245,32.80124227271652
Texas,TX,Martin,G4803170,-101.95128661573644,32.30599596732416
Texas,TX,Mason,G4803190,-99.22615802509611,30.717823576780315
Texas,TX,Matagorda,G4803210,-95.98442186293438,28.871491738882415
Texas,TX,Maverick,G4803230,-100.30791232964019,28.742932245017162
Texas,TX,Mcculloch,G4803070,-99.34800120431535,31.197718945461194
Texas,TX,Mclennan,G4803090,-97.20189522176847,31.552403023404327
Texas,TX,Mcmullen,G4803110,-98.570001710608,28.34313407045815
Texas,TX,Medina,G4803250,-99.10945126280573,29.356974431960563
Texas,TX,Menard,G4803270,-99.82048753562698,30.889913388449504
Texas,TX,Midland,G4803290,-102.03154228568513,31.86913059139469
Texas,TX,Milam,G4803310,-96.98522790165828,30.782928413090776
Texas,TX,Mills,G4803330,-98.59774843187986,31.4895463995739
Texas,TX,Mitchell,G4803350,-100.92132379190816,32.30624441901224
Texas,TX,Montague,G4803370,-97.7260286085832,33.67449118468861
Texas,TX,Montgomery,G4803390,-95.4994647354511,30.307220846790685
Texas,TX,Moore,G4803410,-101.89301496768152,35.83768579733189
Texas,TX,Morris,G4803430,-94.73360217086807,33.11461553271598
Texas,TX,Motley,G4803450,-100.77974573882383,34.074090220387255
Texas,TX,Nacogdoches,G4803470,-94.61168709252894,31.618347326056785
Texas,TX,Navarro,G4803490,-96.46741336590048,32.05030257594132
Texas,TX,Newton,G4803510,-93.74839807217036,30.793365871816718
Texas,TX,Nolan,G4803530,-100.40612124026937,32.30402362086714
Texas,TX,Nueces,G4803550,-97.64406757268564,27.725611338108443
Texas,TX,Ochiltree,G4803570,-100.81584810501475,36.27826971361402
Texas,TX,Oldham,G4803590,-102.60288496023482,35.40426575867617
Texas,TX,Orange,G4803610,-93.90010283176302,30.12580436243526
Texas,TX,Palo Pinto,G4803630,-98.31365812640595,32.7538247808973
Texas,TX,Panola,G4803650,-94.30394142265143,32.16261786986698
Texas,TX,Parker,G4803670,-97.80483239793216,32.77769802693316
Texas,TX,Parmer,G4803690,-102.78443019251151,34.529962931383956
Texas,TX,Pecos,G4803710,-102.7207255820504,30.782048142751467
Texas,TX,Polk,G4803730,-94.83720346127905,30.796212500236948
Texas,TX,Potter,G4803750,-101.89411286368419,35.40133791498058
Texas,TX,Presidio,G4803770,-104.24327604461537,30.005906054735366
Texas,TX,Rains,G4803790,-95.7947445660458,32.866656440757275
Texas,TX,Randall,G4803810,-101.8969300856671,34.96588842970966
Texas,TX,Reagan,G4803830,-101.52327549502768,31.366116236716934
Texas,TX,Real,G4803850,-99.82757495414391,29.83103367535449
Texas,TX,Red River,G4803870,-95.04717191162139,33.61523486866134
Texas,TX,Reeves,G4803890,-103.69177584073609,31.32691835181375
Texas,TX,Refugio,G4803910,-97.16880903488807,28.325115023681164
Texas,TX,Roberts,G4803930,-100.81318962905226,35.83810480790255
Texas,TX,Robertson,G4803950,-96.50593745847567,31.024471005286856
Texas,TX,Rockwall,G4803970,-96.41097937310283,32.90465903201215
Texas,TX,Runnels,G4803990,-99.97628308808893,31.83122472566664
Texas,TX,Rusk,G4804010,-94.754469368327,32.11910461310204
Texas,TX,Sabine,G4804030,-93.85581326306863,31.346670582237728
Texas,TX,San Augustine,G4804050,-94.1734841021077,31.382363593115688
Texas,TX,San Jacinto,G4804070,-95.16534923037544,30.580052608797327
Texas,TX,San Patricio,G4804090,-97.526451468472,28.0124132539768
Texas,TX,San Saba,G4804110,-98.8158855043588,31.155328074495166
Texas,TX,Schleicher,G4804130,-100.53849311732763,30.897412417295513
Texas,TX,Scurry,G4804150,-100.9161953770536,32.74695138675564
Texas,TX,Shackelford,G4804170,-99.35401936631793,32.7358878152362
Texas,TX,Shelby,G4804190,-94.153095988287,31.788332875265564
Texas,TX,Sherman,G4804210,-101.89334374682754,36.277675321963294
Texas,TX,Smith,G4804230,-95.27132599948804,32.38924377291502
Texas,TX,Somervell,G4804250,-97.77370522797949,32.22031724603638
Texas,TX,Starr,G4804270,-98.75166796978404,26.561351381115646
Texas,TX,Stephens,G4804290,-98.83625695915785,32.73583818694607
Texas,TX,Sterling,G4804310,-101.0478528571605,31.825889556502645
Texas,TX,Stonewall,G4804330,-100.25367175727042,33.17921650886282
Texas,TX,Sutton,G4804350,-100.5382096066225,30.498571976115255
Texas,TX,Swisher,G4804370,-101.73493566851471,34.53029318229386
Texas,TX,Tarrant,G4804390,-97.29164404008053,32.77044189463264
Texas,TX,Taylor,G4804410,-99.890284582097,32.30142080780121
Texas,TX,Terrell,G4804430,-102.07956988155348,30.215406915414324
Texas,TX,Terry,G4804450,-102.33545360273995,33.17402948978263
Texas,TX,Throckmorton,G4804470,-99.21235650033404,33.17752868394879
Texas,TX,Titus,G4804490,-94.96821070728558,33.20924086127777
Texas,TX,Tom Green,G4804510,-100.4598627266433,31.40289377581316
Texas,TX,Travis,G4804530,-97.7878639671029,30.337618365525103
Texas,TX,Trinity,G4804550,-95.13699090618715,31.088460792465085
Texas,TX,Tyler,G4804570,-94.36522065261735,30.77139167524274
